ID,area,p_agricole_tot,p_arable,p_grassland,p_forest,p_urban,p_other_land_uses,p_sedimentay,p_igneous,IDPR,annual_specific_runoff,p_waterbody,p_wetland_mediumConf,p_wetland_highConf,p_wetland_veryHighConf,p_not_wetland,bioGeoRegion
4082000,4368.132323,56.82648775,1.919077771,33.58602154,38.26437098,4.163624974,0.7455163,0,100,1195.042534,561.915522,0.721077215,5.002097586,4.31581797,3.822413202,86.13859403,continental
5142600,4402.060464,34.68099498,7.342559048,7.593140743,62.85079875,0.884340838,1.58386543,41.77958905,58.22041095,1092.916081,554.6111869,0.073771944,3.398336695,3.247442118,3.812288736,89.46816051,atlantic
5177600,4404.782926,25.5498131,2.220024536,10.02453579,61.89319564,2.148611294,10.40837997,48.00299776,51.99700224,1321.59493,729.0902904,0.250111851,2.588825184,2.351261629,3.13924207,91.67055927,atlantic
5013900,4405.14692,70.26707606,36.22311856,12.36368006,24.50463713,5.052086223,0.176200591,2.229764548,97.77023545,722.1306521,404.0061322,0.201129366,4.383303538,4.12587611,6.129678499,85.16001249,atlantic
5068300,4412.106313,44.85811758,0.071862334,34.86190122,52.38177669,1.592133872,1.167971866,0.677226495,99.32277351,1174.946344,739.5570942,1.032608419,2.840579743,3.168879412,2.92999239,90.02794004,continental
5142500,4446.508565,34.70696739,7.340577501,7.425911316,62.8270948,0.899385515,1.566552293,42.3784661,57.6215339,1090.175135,553.077027,0.073034602,3.38472368,3.232132526,3.763277932,89.54683126,atlantic
6027700,4463.361285,47.2797372,7.977966792,23.14994832,44.50680114,6.67585559,1.537606076,16.27958238,83.72041762,664.6287067,910.4278674,0.412047919,4.631930933,4.075244511,5.178058433,85.7027182,continental
1128000,4466.40458,83.59596488,78.37170772,1.660406982,7.574423545,7.379090601,1.450520972,0,100,371.1290395,193.1512173,0.312337674,3.962994143,3.6720947,4.40541654,87.64715694,atlantic
4065000,4501.474681,79.61219507,13.92398684,47.38225565,17.08119145,2.917409013,0.389204463,8.181182577,91.81881742,1092.862299,214.2406215,0.477884048,4.978435517,5.529515518,5.613874132,83.40029078,atlantic
5068270,4528.825334,44.69983307,0.070009417,34.8556644,52.55479862,1.600059507,1.145308803,0.696706232,99.30329377,1179.062872,733.2677584,1.019782365,2.80884518,3.164670508,2.901085968,90.10561598,continental
5068260,4529.121636,44.69692161,0.070004857,34.85339412,52.55347306,1.603543159,1.146062175,0.696660652,99.30333935,1179.062872,733.1957965,1.022091122,2.809163659,3.164469624,2.901233001,90.10304259,continental
3133850,4548.058846,72.16552421,51.90716267,17.08888879,20.47250619,6.736177446,0.625792152,4.863096168,95.13690383,823.1544037,286.3449186,0.314088064,7.803060077,8.203503121,10.71296452,72.96638422,atlantic
5120020,4599.547506,71.87348873,15.91510095,20.2682436,25.84971276,1.905240471,0.371558037,38.16152704,61.83847296,1154.439321,355.4655958,0.400694639,3.895304122,4.326708537,3.771432299,87.6058604,atlantic
5142200,4600.990572,35.91899893,7.313268264,7.604378085,61.60186745,0.959127393,1.520006227,44.13184273,55.86815727,1107.807509,542.9949956,0.070582482,3.390621604,3.230873723,3.723864377,89.58405781,atlantic
5013650,4608.861466,70.75305038,35.70152189,11.84758766,24.1083797,4.962412235,0.176157688,2.148040641,97.85195936,718.3431606,398.7926617,0.198591363,4.40524572,4.188807714,6.267480488,84.93987472,atlantic
4108200,4703.096747,85.98405466,79.66423201,2.879564245,10.87152912,2.93313265,0.211283571,30.38049876,69.61950124,654.378775,112.9766057,0.156922365,14.57953365,10.17140792,5.856840236,69.23529584,atlantic
5142100,4713.547614,36.60781058,7.907410983,7.609280807,60.42728986,1.452463061,1.512436499,45.05018423,54.94981577,1108.680373,535.2885963,0.069480688,3.51004765,3.371563623,3.694569262,89.35433878,atlantic
4009850,4754.239236,56.20602225,2.597547546,32.57345472,38.31864763,5.073585853,0.401744275,12.88571207,87.11428793,1141.33769,382.9246316,0.257348282,2.895036712,3.363090872,2.965447286,90.51907685,continental
5013200,4754.91065,71.21540949,35.24523613,11.56413701,23.50850065,5.084668679,0.191421182,2.065746584,97.93425342,716.3009464,395.1160733,0.197901321,4.543475723,4.368550725,6.463865133,84.4262071,atlantic
5142000,4773.049865,37.02265217,8.202272026,7.580185845,59.81544305,1.651904101,1.510000676,45.48384851,54.51615149,1110.33117,530.9901405,0.069609615,3.579788385,3.44004538,3.691561838,89.21899478,atlantic
6072300,4781.010818,27.91971683,6.143806868,11.11929844,52.06413172,8.254290314,11.76186114,25.16851894,74.83148106,1229.165591,1142.271664,0.614913904,5.088595969,4.143373032,2.676763971,87.47635312,continental
4214500,4781.102705,84.03134336,36.64415038,15.13453494,8.458253979,6.976827788,0.533574876,99.12773732,0.872262684,1140.423222,229.6390224,0.595215685,11.77735388,12.5583555,11.54550056,63.52357437,atlantic
6153900,4827.452072,13.59613139,3.054983989,3.182380721,54.88964582,1.467858931,30.04636387,32.21934038,67.78065962,1374.196643,627.8061309,0.627399322,0.99004411,1.042228063,1.152451765,96.18787674,mediterranean
6180000,4911.521837,45.65042669,8.725869532,2.980698679,50.93598896,2.656129866,0.757454483,70.49705647,29.50294353,1299.21193,237.7908869,0.138907977,5.857345733,5.230503764,5.11251597,83.66072656,mediterranean
2038000,4911.889625,44.31589045,27.26702915,4.234155287,43.6278803,11.90733068,0.148898574,49.14335748,50.85664252,1180.279797,327.3255861,0.094449199,13.3375107,13.44856747,12.10824469,61.01122794,continental
4010000,4972.921917,57.1227286,3.442021768,32.84651626,37.22148539,5.094059499,0.561726511,12.64110757,87.35889243,1142.675382,376.1807955,0.335964713,3.020314227,3.918515863,3.81470513,88.91050007,continental
6031200,5086.278323,46.72497343,9.291238657,21.81790747,43.92098621,7.7193497,1.634690663,14.45013561,85.54986439,692.3012516,861.2554572,0.358329346,5.042020441,4.736132173,5.741216795,84.12230124,continental
4030000,5095.306897,46.1999528,6.357138862,25.99114333,52.00967703,1.485469986,0.304900188,1.721433177,98.27856682,1196.629906,349.9378675,0.363032595,2.410764096,2.281183195,3.004549806,91.94047031,continental
6141000,5114.836738,9.221300383,1.008191957,3.539938065,58.77968792,3.009069549,28.98994215,42.72246701,57.27753299,1380.022919,1094.358904,0.253849231,1.53626519,1.719418511,1.963133356,94.52733371,alpine
5175400,5158.276078,37.43782193,8.362919146,13.21561045,52.92983458,2.470256368,7.162087121,51.508324,48.491676,1311.631202,564.3910343,0.216589649,3.601368088,4.024435007,4.555383505,87.60222375,atlantic
5120000,5170.274823,71.62725494,16.73477021,19.08180077,26.0143394,2.014831635,0.343574028,40.29507161,59.70492839,1144.626257,336.7359985,0.386726921,4.343207329,5.010429732,4.533379494,85.72625652,atlantic
5175800,5249.68093,31.72001894,4.723944416,12.47187415,57.31552465,2.282493772,8.681962634,49.72213382,50.27786618,1314.3339,658.5804609,0.239828008,3.06722872,3.142870506,3.517262402,90.03281036,atlantic
5141000,5269.461612,41.84894583,12.16704319,7.191749748,54.74890113,1.925310168,1.476842869,48.2261452,51.7738548,1118.266591,496.0267654,0.082835694,4.089881947,4.186618477,4.636236963,87.00442692,atlantic
4030210,5367.526756,46.9868254,7.195740605,25.84489361,51.12793766,1.583032192,0.302204757,1.651345307,98.34865469,1191.231042,350.2038311,0.34779814,2.417492844,2.27324069,2.990402597,91.97106573,continental
5067800,5373.144508,45.69531178,0.059008565,35.138769,51.68445434,1.532733818,1.08750006,1.349573646,98.65042635,1194.97506,754.8397316,0.969670858,2.60211996,3.087862667,2.804931498,90.53541502,continental
5201400,5381.009564,36.21969908,10.81819764,13.18750626,48.86603935,3.858885671,11.0553759,49.87839777,50.12160223,1300.305545,1045.414421,0.209369606,7.859672258,5.832285158,4.8365737,81.26209928,atlantic
4119000,5418.190425,80.0237581,42.866058,32.15885537,15.34786481,4.553236153,0.075140935,31.29248327,68.70751673,1015.218473,226.0199409,0.147745315,8.017559637,8.359330264,7.898698946,75.57666584,atlantic
6005500,5419.913741,54.94235173,21.2598911,23.28898236,41.29204585,3.441610192,0.323992226,52.98585014,47.01414986,950.242815,501.2381479,0.141789537,7.45299128,6.238924134,5.869828533,80.29646652,continental
5067000,5425.391099,45.65090246,0.058440856,35.10837018,51.72770317,1.52339057,1.098003806,1.314938343,98.68506166,1196.092132,752.5262673,0.949891758,2.589554048,3.086203576,2.797743189,90.57660743,atlantic
5013000,5468.563916,72.97942945,35.5788492,10.29855497,21.72442425,5.124596484,0.171549817,2.548409191,97.45159081,722.8304403,381.775641,0.179025163,5.3243071,5.668871108,7.791526203,81.03627042,atlantic
5066950,5500.896654,45.70467889,0.057638007,35.10230775,51.67527431,1.513971962,1.106074839,1.455226814,98.54477319,1197.602508,748.9182596,0.947324314,2.582248383,3.078610876,2.806025064,90.58579136,atlantic
1129000,5523.761588,83.37578823,76.82755852,2.902498267,8.382862788,6.79678122,1.444567763,0,100,363.4805077,205.4599964,0.383211472,3.541549275,3.387124149,4.264477921,88.42363718,atlantic
1130000,5523.761588,83.37578823,76.82755852,2.902498267,8.382862788,6.79678122,1.444567763,0,100,363.4805077,205.4599964,0.383211472,3.541549275,3.387124149,4.264477921,88.42363718,atlantic
4108450,5583.537882,85.96166045,76.34697565,5.621366916,11.09646743,2.750809043,0.191063075,36.70671583,63.29328417,708.1704301,126.09715,0.147847988,13.21349975,9.549851682,5.682834275,71.40596631,atlantic
3152000,5633.403813,75.4951948,59.25616019,13.12935646,21.74844258,2.428531156,0.327831459,22.20595909,77.79404091,765.9208608,305.1135154,0.26085467,7.689088571,6.658184526,7.081951324,78.30992091,atlantic
4031000,5660.413138,47.37295857,7.389816899,25.61764546,50.37252177,1.946017137,0.308502524,1.568326266,98.43167373,1180.564718,349.4691249,0.363403164,2.462202184,2.255502281,3.026210254,91.89268212,continental
4215750,5671.970002,84.643051,38.33259395,15.39176931,8.412004105,6.415632029,0.529312865,99.26476925,0.735230753,1142.724132,232.5402116,0.582156943,12.07063281,13.07115996,12.60461459,61.6714357,atlantic
6141900,5720.129845,10.780029,1.531050803,4.277960812,58.22577736,3.702471457,27.29172219,40.75245023,59.24754977,1359.308136,1072.338927,0.26292741,1.909386119,2.143512757,2.555433826,93.12873989,alpine
4132500,5817.703679,89.34208085,38.42142247,38.36791163,6.809929491,3.693011243,0.154978416,80.03482094,19.96517906,1226.625151,277.4655912,0.24588121,10.56047337,11.67231022,10.68405854,66.83727666,atlantic
5174000,5825.920447,37.03386241,8.584682553,12.87205187,52.44999744,2.654252924,7.861887228,51.11032129,48.88967871,1313.729904,608.2567359,0.241033935,3.684724361,4.180903167,4.682965516,87.21037302,atlantic
4011300,5915.50964,57.18754434,3.928212619,33.47137759,37.29010076,4.957675455,0.564679441,12.28229163,87.71770837,1149.806599,365.5837272,0.376259198,3.413084675,4.416682022,4.417654049,87.37632006,continental
4082500,5920.362933,63.8833756,7.046519511,35.8760876,31.88011523,3.501649976,0.734859193,1.980231739,98.01976826,1191.235066,503.1250211,0.669597519,5.595955305,4.586555097,4.093298577,85.0545935,atlantic
4032100,5959.17921,48.906526,8.991777916,25.37827102,48.51080794,2.2869945,0.29567156,1.670506219,98.32949378,1174.579009,347.5185867,0.350352702,2.822665567,2.567421184,3.360759658,90.89880089,continental
4119170,6114.479827,79.68392663,41.71484912,32.23187109,15.68599873,4.516299105,0.113775539,27.91930055,72.08069945,1015.614768,221.3040353,0.168085025,8.165350525,8.810950754,8.491012705,74.36460099,atlantic
6077500,6128.382487,30.15965506,5.776857031,11.51781947,51.36939836,8.156053133,10.31489345,24.72695985,75.27304015,1175.920308,1052.875122,1.235502507,5.12716937,4.587285921,3.512352923,85.53768928,continental
2119000,6349.039061,58.01594175,24.99781956,30.06933516,37.77412806,3.903772237,0.306157948,11.73956794,88.26043206,892.2940898,439.2627185,0.048278627,5.509552159,7.158231821,8.518539229,78.76539816,continental
3103816,6394.89112,62.29596462,46.90069317,12.2131542,33.39177529,3.563213291,0.749046796,16.25657382,83.74342618,678.9686134,392.0172333,0.684527986,4.91523151,6.136709348,8.259176135,80.00435502,continental
5094810,6413.617594,50.08622774,1.100286802,30.2273904,48.17157922,1.089645372,0.652547672,18.10080538,81.89919462,1108.994231,551.142768,0.527166375,2.351784156,2.732619374,2.697498338,91.69093176,continental
5094880,6432.913583,50.41385064,1.403360413,30.57927431,47.86794515,1.087972541,0.63023167,17.17464565,82.82535435,1099.998133,550.6219114,0.525571682,2.404439923,2.788708836,2.716502966,91.56477659,continental
4108500,6479.639876,85.28326266,72.86987408,7.651503116,11.78148638,2.71779102,0.217459935,41.5403485,58.4596515,740.3938879,133.2283817,0.189440706,12.18744213,9.130926292,5.656637755,72.83555312,atlantic
5093300,6588.876888,50.01112671,1.081880648,30.20847265,48.0908156,1.257773758,0.640283933,20.10368392,79.89631608,1114.566095,545.9731166,0.513600588,2.341595235,2.729413765,2.670298094,91.74509232,continental
4013000,6617.15974,58.44936501,3.958240496,35.21299965,36.03676493,4.808763783,0.705106276,12.34729037,87.65270963,1148.767414,356.7460389,0.496057608,3.693721263,4.576046425,4.271309131,86.96286557,continental
5093000,6631.677651,50.06821897,1.074897615,30.29748786,48.01579728,1.266082256,0.649901491,20.26185708,79.73814292,1116.228287,543.9781264,0.510284864,2.34555363,2.735656155,2.669985629,91.73851972,atlantic
4014096,6761.888848,58.30111758,3.89599466,35.29560034,35.90728445,5.092123724,0.699474248,22.50745438,77.49254562,1148.612082,355.1918863,0.489919693,3.891665302,4.72176695,4.3359612,86.56068686,continental
2075300,6815.038504,46.64747571,18.66115094,20.17890156,45.79356732,6.985998015,0.572958953,55.96255951,44.03744049,1096.369979,556.4929577,0.169553329,7.526010772,5.848819473,5.397056331,81.0585601,continental
5092200,6913.461768,51.17136786,1.120882191,30.0897749,46.88937496,1.287450092,0.651807092,20.06907245,79.93092755,1114.371024,532.4706904,0.491871749,2.480224058,2.920565352,2.853159902,91.25417894,atlantic
5061500,6953.273248,48.10363972,0.098964219,34.7817794,48.9283775,1.952624273,1.01535851,4.43454416,95.56545584,1208.495042,744.6278601,0.831548507,2.492811859,3.359020205,3.061283557,90.25533587,atlantic
4036500,7009.256153,51.40647539,12.6456746,23.99142491,44.17276196,4.117369117,0.30339354,5.082879518,94.91712048,1140.701885,322.6284371,0.334096973,3.57933528,4.069548668,5.003607762,87.01341132,continental
3152440,7124.662336,84.65666735,58.24337729,22.20053596,12.2199169,3.022261633,0.10115412,17.55804397,82.44195603,742.9316648,272.9339596,0.25155401,8.26485981,7.267486232,6.826064911,77.39003504,atlantic
3153139,7200.431439,74.39531025,59.76722591,10.47773311,21.67046097,3.550018818,0.384209963,17.37328321,82.62671679,743.9143374,271.6482586,0.262065134,8.235122561,7.270120131,6.867856399,77.36483578,atlantic
2076800,7229.969745,46.9970363,19.57399274,19.80219178,45.4372642,6.87473137,0.690968132,53.22576835,46.77423165,1084.970832,540.8322964,0.196441983,7.438792122,5.987797844,5.482705775,80.89426228,continental
6080000,7387.779967,32.99914562,6.310730042,11.88169867,50.18122612,7.779030701,9.040597556,28.09144557,71.90855443,1152.11194,1028.711968,1.120574496,5.210269019,4.832997839,4.222759276,84.61339937,continental
5006920,7392.349083,75.58939255,36.2314911,8.445007756,19.70533374,4.561035861,0.14423785,4.486818876,95.51318112,748.1382849,343.9305443,0.148738764,5.715484862,5.760363521,7.804287112,80.57112574,atlantic
5006900,7435.098058,75.58266271,36.28123928,8.424876864,19.67779188,4.597239009,0.142306401,4.380132318,95.61986768,744.9198494,343.1851702,0.146198241,5.67009096,5.746182639,7.795513449,80.64201471,atlantic
4015000,7466.362783,59.57034374,3.737933089,36.85991053,34.48194953,5.256968303,0.69073842,22.28572532,77.71427468,1142.488659,357.3107367,0.473625632,3.917548625,4.759795295,4.22730548,86.62172497,continental
5092000,7484.69753,51.06704075,1.62495448,29.30818397,46.98195004,1.280169999,0.670839207,19.02092675,80.97907325,1071.709876,514.2154113,0.45705613,2.708501798,3.097386958,2.953730248,90.78332487,atlantic
3154470,7575.989994,73.9469389,59.74829407,10.08293814,21.84754842,3.785892803,0.41961988,16.51205119,83.48794881,744.1760815,267.9367339,0.28860886,8.088703831,7.197435057,6.771451548,77.6538007,atlantic
3105462,7577.374672,64.72400145,49.98665012,10.37820534,30.74299482,3.829712122,0.703291609,13.75304221,86.24695779,673.2289141,354.0833443,0.628157656,5.733460423,6.720584165,8.22893458,78.68886318,atlantic
6035500,7664.704197,48.81885777,11.78789372,20.59976157,43.64257863,6.331185589,1.207378008,12.50706631,87.49293369,754.8881643,869.1548396,0.288437409,6.341561956,6.576303496,8.559649099,78.23404804,continental
6159000,7703.123887,15.0522674,4.155631158,2.897090277,60.97494464,1.353194125,22.61959384,27.03228529,72.96771471,1399.815479,538.4015574,0.411531051,1.352451751,1.259366187,1.539694321,95.43695669,mediterranean
5223000,7728.61813,54.61215411,30.89825762,5.921956124,41.26141195,3.071335191,1.055098748,22.35422107,77.64577893,1161.963893,357.5791791,0.353300425,12.94712462,12.25333342,13.03303983,61.4132017,atlantic
3155040,7730.932007,73.9181904,59.92349778,9.915781262,21.85149449,3.808255336,0.422059772,16.18111949,83.81888051,745.2535978,267.0957241,0.28657372,8.003044886,7.154447778,6.740464843,77.81546877,atlantic
4122100,7740.860343,81.33560495,41.58413004,34.05173016,14.37314967,4.185022756,0.106222622,34.86170573,65.13829427,1018.451871,222.7041397,0.163321699,8.615066225,9.190777637,8.884287044,73.14654739,atlantic
2079000,7780.065776,47.75266804,20.84231558,19.50292095,44.76364019,6.584940539,0.898751229,49.46561669,50.53438331,1072.883969,525.5632716,0.346434609,7.43104004,6.139292998,5.562426835,80.52080552,continental
3155470,7848.034237,73.72531075,59.84025461,9.806313332,22.01788614,3.829351671,0.427451437,15.93967748,84.06032252,745.3303115,266.7616442,0.291567757,7.941104141,7.137182423,6.711983425,77.91816225,atlantic
4123000,7876.510448,81.49684369,41.25216091,34.23326809,14.23133671,4.167426445,0.104393162,34.6997399,65.3002601,1018.874033,221.7133596,0.161714408,8.652974529,9.224830954,9.051912388,72.90856772,atlantic
3106204,7879.546281,64.83877633,49.61625424,10.16416445,30.64772243,3.821197056,0.692304184,13.1947831,86.8052169,690.8596402,348.0095299,0.626692493,5.672182589,6.673932391,8.11137181,78.91582072,atlantic
5222000,7913.979987,53.66837391,30.50744148,5.778369173,41.94488106,3.362762626,1.023982401,22.35879209,77.64120791,1158.188226,362.9320941,0.346570247,13.10153046,12.36233223,13.34085378,60.84871329,atlantic
3156000,7938.770102,73.19626513,59.43216358,9.722783807,22.53564438,3.828589882,0.439500607,15.75749556,84.24250444,748.070563,266.1586363,0.298374356,7.917107668,7.159787891,6.77308213,77.85164796,atlantic
4110000,8001.192708,82.44097105,64.99355801,10.82168184,14.32571381,3.004451357,0.228863786,38.67595963,61.32404037,764.0278715,136.293875,0.215907206,11.60305945,9.406336423,6.599011576,72.17568535,atlantic
4615003,8274.303122,82.24403693,63.65991566,11.21593199,14.43564831,3.092159207,0.228155551,38.2506813,61.7493187,772.3396887,136.7518142,0.224488865,11.72251847,9.571020814,6.880296676,71.60167518,atlantic
3029140,8311.073564,62.76201317,33.88219532,22.68892415,34.40520082,2.532058602,0.300727408,11.12719301,88.87280699,775.0465536,296.3993745,0.323249509,4.718853243,4.57073482,4.749234967,85.63792746,continental
5060900,8372.756876,48.77423367,0.228486843,33.10571986,48.34325951,1.937043511,0.945463313,4.871632624,95.12836738,1113.834487,693.5799594,0.695945879,2.981865934,3.780406203,3.393198971,89.14858301,atlantic
4015385,8383.598523,61.49962419,3.504035491,39.70200244,32.78356347,5.065621549,0.651190787,19.05397777,80.94602223,1136.060038,348.518324,0.433377428,4.198986828,4.874057233,4.282155454,86.21142306,continental
3108098,8520.003182,64.38076099,49.14382613,10.03978985,31.12221075,3.837368155,0.659660095,12.14369164,87.85630836,714.6323495,339.1546598,0.618492267,5.744865338,6.575654386,7.910703308,79.1502847,atlantic
4015600,8595.693034,61.96100333,3.578699907,40.29835987,32.39294813,4.979080024,0.666968513,18.50256938,81.49743062,1138.097146,346.0867797,0.431640992,4.320103633,4.974821669,4.341538807,85.9318949,continental
3011300,8662.04478,62.39893904,53.46565208,5.027552075,33.24898028,3.266152977,1.085927697,22.65094155,77.34905845,661.8753898,296.6588995,1.045514484,6.336407691,7.502791569,8.565391699,76.54989456,continental
5059000,8713.867559,48.76719967,0.388209867,31.98353689,48.30456109,1.982685517,0.945553719,4.680929022,95.31907098,1098.231766,684.0655493,0.671081827,3.065958298,3.829134207,3.453470685,88.98035498,atlantic
6011000,8834.565806,54.79385138,23.18858871,20.24567212,41.12194446,3.708427639,0.375776524,39.87915195,60.12084805,928.781448,495.4669305,0.156681887,7.212884758,6.558397606,7.254425124,78.81761063,continental
4040000,8973.025564,50.0822048,11.23017023,24.76806503,45.86792373,3.806795457,0.243076011,4.81711028,95.18288972,1153.298138,335.4205545,0.286526086,3.879692478,4.39874936,5.044714675,86.3903174,continental
5130500,8995.840685,49.63132636,18.67781757,9.991719711,46.87101244,2.462701531,1.034959659,54.91226632,45.08773368,1193.374417,511.8328521,0.22654809,4.426969783,4.990171893,4.727190467,85.62911977,atlantic
5130000,9121.818742,49.94858484,19.13981291,9.940939716,46.5421457,2.47713622,1.03213324,55.10502277,44.89497723,1192.193004,508.730023,0.226679811,4.44866323,5.130703343,4.794753504,85.39920011,atlantic
3030000,9206.983744,62.63015719,35.82103757,20.60950664,34.33371398,2.682960671,0.353168161,13.46298005,86.53701995,772.4585641,286.2024986,0.330760959,4.841312943,4.703452883,4.982567233,85.14190598,atlantic
5089050,9215.45439,50.53233766,1.28663329,28.16714337,47.61294631,1.267684087,0.587031949,20.59835938,79.40164062,1025.992949,501.8854597,0.374240735,2.793173328,3.140909301,3.023903118,90.66777352,atlantic
5089000,9232.52562,50.09929576,1.204851331,27.72317007,47.95229227,1.340702666,0.607709299,21.01902858,78.98097142,1025.126909,500.7945993,0.373547174,2.775459562,3.071156201,3.014589326,90.76524774,atlantic
4068200,9233.626241,79.44868804,33.33104324,33.16254198,17.0647831,3.201259908,0.28526896,13.1800514,86.8199486,974.1925372,206.1355418,0.405197444,8.302892535,6.802205383,6.720711042,77.7689936,atlantic
2084000,9275.348909,51.74395984,25.08500671,19.65131584,40.48592664,6.803824699,0.966288816,48.92152997,51.07847003,1089.886158,482.1688942,0.41616443,7.447833896,6.250283013,5.70023978,80.18547888,continental
5163140,9320.139754,40.91237438,13.46105383,10.79459657,48.80951407,2.957508597,7.32060295,51.70450564,48.29549436,1301.56715,514.0933648,0.33005067,3.874854039,5.264617519,5.192205424,85.33827235,atlantic
6159800,9334.145525,17.0232533,5.925731052,2.498618478,61.92548143,1.440325236,19.61094004,29.43661965,70.56338035,1395.254957,480.6002356,0.343666734,1.937227973,1.550264642,1.965145704,94.20369495,mediterranean
4040800,9353.235395,50.40704184,10.95100897,25.37820321,45.27965571,4.057394875,0.255907568,5.193558166,94.80644183,1158.436284,333.3352206,0.279741438,4.016745997,4.497245886,5.05090193,86.15536475,continental
3109000,9416.263039,65.30032886,50.39694893,9.652554859,30.01940539,3.844677769,0.835587981,10.92573216,89.07426784,731.2731899,328.8656034,0.578048341,5.971829834,6.616492326,7.801342744,79.03228676,atlantic
4041000,9486.352092,50.90794968,11.08248078,25.70781664,44.78052469,4.056013663,0.255511968,5.147189218,94.85281078,1159.201496,332.4628674,0.277451066,4.191703718,4.608222914,5.098057922,85.82456438,continental
4097200,9539.924686,75.00208663,18.46559339,34.21140628,22.10697674,1.755344428,1.135592205,7.447230792,92.55276921,1107.397798,283.8590147,1.241638008,7.976855951,6.356175053,5.367948601,79.05738239,atlantic
5088400,9698.830501,49.68093449,1.177068371,26.80401569,48.29175938,1.396676017,0.630630108,21.16734858,78.83265142,1012.880606,490.6970573,0.356567119,2.853129815,3.085943682,3.108627053,90.59573233,atlantic
5129000,9773.450134,51.68685962,20.17791279,9.688500417,44.57898102,2.735300781,0.998858581,56.82130124,43.17869876,1198.837547,481.1104407,0.223997708,4.753012919,5.840976207,5.203233732,83.97877943,atlantic
5119902,9800.356397,51.88460273,20.28802763,9.589928599,44.33948282,2.775470586,1.000443865,56.84625633,43.15374367,1202.681902,477.6756426,0.223664454,4.782689881,5.963739217,5.304735166,83.72517128,atlantic
5161900,9873.312393,42.63793481,15.28372354,10.56689129,46.57484359,3.831592591,6.95562901,53.02195438,46.97804562,1296.043945,492.5982378,0.344615466,4.211600091,5.762369687,5.662239777,84.01917498,atlantic
6147130,9875.564079,14.23676765,2.332711406,5.539620792,54.40419374,3.977505561,27.38153304,31.46796273,68.53203727,1347.090283,1050.124253,0.403239803,2.255153121,2.486328739,2.510500324,92.34477801,alpine
5163290,10037.45462,40.2907297,13.28155364,10.59755674,48.70249624,2.92140251,8.085371547,51.42781715,48.57218285,1304.306959,548.3080602,0.341841307,3.87070197,5.260316592,5.184508772,85.34263136,atlantic
5163100,10052.3488,40.2288915,13.26082146,10.58101422,48.62790086,3.067653568,8.075554081,51.43672358,48.56327642,1303.304178,547.626343,0.341804851,3.897048847,5.281294644,5.178338171,85.30151349,atlantic
5163000,10073.62404,40.14305765,13.23132981,10.55748237,48.52298919,3.270587659,8.063365495,51.42256823,48.57743177,1301.868799,546.7440429,0.341032851,3.940219447,5.30159031,5.17893209,85.2382253,atlantic
5088120,10122.27088,49.91094562,1.527224288,26.33589907,48.02513898,1.427920287,0.63599511,21.27982936,78.72017064,1003.388378,480.1144721,0.342060951,3.066965408,3.215002472,3.204308437,90.17166273,atlantic
4216000,10134.89489,82.36560893,39.81708324,14.53544881,11.79114852,5.387415267,0.455827286,88.58102106,11.41897894,1123.148382,267.2281601,0.428962968,11.6935453,13.07720371,12.01079043,62.78949759,atlantic
6147250,10198.96136,15.40654079,2.422151033,5.65815702,54.43159272,3.969258004,26.19260848,32.27257026,67.72742974,1338.632137,1038.840381,0.389027607,2.383805273,2.620114419,2.63477343,91.97227927,mediterranean
5087000,10219.59224,49.32469185,1.403486562,25.72810808,48.60316732,1.439214499,0.632926333,21.67766695,78.32233305,1005.856416,473.5869672,0.339156615,3.004535217,3.167019221,3.259758887,90.22953006,atlantic
3030457,10273.96648,62.83449858,38.27540087,18.54246075,34.01878998,2.794948345,0.351763098,14.40616848,85.59383152,749.562573,280.4838364,0.312616878,4.73125339,4.697551018,5.233820245,85.02475847,atlantic
4086500,10301.1422,70.00341406,26.95728126,24.08573709,25.22359624,4.229451719,0.543537977,7.387085286,92.61291471,975.6231814,392.6019596,0.458880248,5.690911099,4.703522539,4.588899554,84.55778656,atlantic
5086300,10381.36393,49.84529367,1.83118425,25.45294512,48.06569224,1.448328676,0.640685411,22.48533202,77.51466798,1005.642589,468.8276228,0.33449721,3.095074511,3.223479055,3.278361643,90.06858758,atlantic
5161000,10578.80717,41.88822988,15.03731589,10.31277431,46.03429138,4.361942388,7.715536347,52.70183882,47.29816118,1296.541821,525.2640689,0.363604117,4.278148962,5.953529313,5.743297458,83.66142015,atlantic
2090000,10750.22776,53.47207756,27.95490146,19.05745798,38.43211246,7.088657756,1.007152226,42.84029707,57.15970293,1080.069055,455.8557478,0.41653159,7.889077156,6.961619373,5.918906688,78.81386519,continental
5086000,10759.97371,50.79691005,2.60793882,24.97027027,46.95141994,1.611925418,0.63974459,25.08971515,74.91028485,1010.838101,458.6906535,0.326957066,3.298335079,3.391761342,3.337903576,89.64504294,atlantic
2093100,10923.78886,53.09883281,27.80824223,18.86873028,38.38766233,7.501856751,1.011648111,42.24228699,57.75771301,1076.638362,452.6843598,0.412110232,7.898912955,7.023976865,5.917730833,78.74726911,continental
6148200,11191.7045,16.68559351,2.696281267,6.304452147,55.38002251,3.813558115,24.12082586,43.19229603,56.80770397,1281.53204,1000.401734,0.354852488,2.655552051,2.746806216,2.462499788,91.78028946,mediterranean
